,review_for,review_id,username,user_url,published,date_retrieved,num_stars,num_reviews,review_text
70,Parc Pie-XII,ChdDSUhNMG9nS0VJQ0FnSUQ4ODhHZHpBRRAB,Christian Laurin,https://www.google.com/maps/contrib/108786701507201423883/reviews?hl=en-CA,10 months ago,2021-06-24 14:24:40.639796,5.0,11,"(Translated by Google) Superb family place!

(Original)
Superbe endroit familial!"
71,Parc Pie-XII,ChZDSUhNMG9nS0VJQ0FnSUMwOWFMeUpBEAE,Ghislaine Millette,https://www.google.com/maps/contrib/103361019620910868492/reviews?hl=en-CA,a year ago,2021-06-24 14:24:40.640606,5.0,8,"(Translated by Google) I love this place but it is forbidden to dogs ... I like it less !!! 😞

(Original)
J'adore ce lieu nais c'est interdit aux chiens... Ça j'aime moins !!!  😞"
72,Parc Pie-XII,ChZDSUhNMG9nS0VJQ0FnSURNcVpLUUZ3EAE,N_ixuss11,https://www.google.com/maps/contrib/107076769757122070114/reviews?hl=en-CA,a year ago,2021-06-24 14:24:40.641412,2.0,1,"(Translated by Google) these dirty and it has lots of inappropriate writing and strange things but it has a pool and a basketball court its its good.

(Original)
ces sale et il a  plein d'écriture innapropriée et  des choses étranges mais il a une piscine et un terrain de basket  ball ces sa qui est bien."
73,Parc Pie-XII,ChdDSUhNMG9nS0VJQ0FnSUQ0cEtEMXhnRRAB,J Simon,https://www.google.com/maps/contrib/114525660142503385596/reviews?hl=en-CA,2 years ago,2021-06-24 14:24:40.642228,4.0,27,"(Translated by Google) Nature in an urban environment. Very good for a break

(Original)
La nature en milieu urbain. Très bien pour une pause"
74,Parc Pie-XII,ChdDSUhNMG9nS0VJQ0FnSUNZcTlEZi1RRRAB,RELAX TAKE IT EASY JUSTE POUR LE FUN,https://www.google.com/maps/contrib/105117454164394454060/reviews?hl=en-CA,2 years ago,2021-06-24 14:24:40.643031,5.0,74,"(Translated by Google) Beautiful park with a soccer field, outdoor pool in addition to the recent discovery of a beautiful cave

(Original)
Très beau parc avec un terrain de soccer,  piscine extérieure en plus de la récente découverte d'une magnifique grotte"
75,Parc Pie-XII,ChdDSUhNMG9nS0VJQ0FnSURVNUxQZHR3RRAB,Sorin Tudose,https://www.google.com/maps/contrib/100460306499055575314/reviews?hl=en-CA,a year ago,2021-06-24 14:24:40.643838,5.0,117,"(Translated by Google) I loved the park a very big park plus a cave

(Original)
J'ai adoré le parc un très grand parc plus une caverne"
76,Parc Pie-XII,ChZDSUhNMG9nS0VJQ0FnSUNrMTdMRGZREAE,Mashfi Halerty (Minoufrancais),https://www.google.com/maps/contrib/114158669706293232908/reviews?hl=en-CA,2 years ago,2021-06-24 14:24:40.645378,5.0,9,"(Translated by Google) Very beautiful park to go with family there is even a pool. Bring your mais.mayos

(Original)
Très très beau parc pour y aller en famille   il y a même une piscine. Amener vos mais.mayos"
77,Parc Pie-XII,ChZDSUhNMG9nS0VJQ0FnSUMwa2FqTUZnEAE,El Hadi Chalane,https://www.google.com/maps/contrib/104643466040322303822/reviews?hl=en-CA,11 months ago,2021-06-24 14:24:40.646505,5.0,34,"(Translated by Google) My kids love this park

(Original)
Mes enfants aiment ce parc"
78,Parc Pie-XII,ChdDSUhNMG9nS0VJQ0FnSUMwc01hTi1nRRAB,Nancy Caouette,https://www.google.com/maps/contrib/112646669741501695726/reviews?hl=en-CA,a year ago,2021-06-24 14:24:40.647439,5.0,53,"(Translated by Google) Beautiful park, should be more seen by people

(Original)
Très beau parc, devrais être plus vue par les gens"
79,Parc Pie-XII,ChdDSUhNMG9nS0VJQ0FnSUMwcXZ2bThRRRAB,Ali BAK,https://www.google.com/maps/contrib/100221576320189522660/reviews?hl=en-CA,a year ago,2021-06-24 14:24:40.648399,3.0,199,"(Translated by Google) Small anyway.

(Original)
Petit quand-même."
