,review_for,review_id,username,user_url,published,date_retrieved,num_stars,num_reviews,review_text
48,Square Sir-George-Étienne-Cartier,ChdDSUhNMG9nS0VJQ0FnSURRaFpXSHpBRRAB,Vg G,https://www.google.com/maps/contrib/114092399265107358982/reviews?hl=en-CA,3 years ago,2021-06-24 17:50:19.203178,4.0,755,Beautiful park with its fountain in the middle.
49,Square Sir-George-Étienne-Cartier,ChdDSUhNMG9nS0VJQ0FnSURReXZyTGx3RRAB,Benjamin B,https://www.google.com/maps/contrib/104663872419577930582/reviews?hl=en-CA,4 years ago,2021-06-24 17:50:19.208966,4.0,134,A small park with charm and a few activities like pool and tennis
50,Square Sir-George-Étienne-Cartier,ChdDSUhNMG9nS0VJQ0FnSUNBOTZuanFnRRAB,James Lucas,https://www.google.com/maps/contrib/113778822493545563663/reviews?hl=en-CA,4 years ago,2021-06-24 17:50:19.210865,3.0,76,Nice wooded park with a fountain and free public pool.
51,Square Sir-George-Étienne-Cartier,ChdDSUhNMG9nS0VJQ0FnSUNRMVptQjl3RRAB,Steve La Barbera,https://www.google.com/maps/contrib/115984587807217976361/reviews?hl=en-CA,4 years ago,2021-06-24 17:50:19.213260,5.0,137,"Pool, tennis and bocce court... In summer this park is amazing"
52,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSUNRemRlWE1BEAE,Raisa Roo,https://www.google.com/maps/contrib/104312463291945267098/reviews?hl=en-CA,5 years ago,2021-06-24 17:50:19.224272,5.0,52,Love seeing the flowers evolve on the side by the canal.
53,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSURBMnFLOEhnEAE,Andrew Albert,https://www.google.com/maps/contrib/109238838363364198099/reviews?hl=en-CA,3 years ago,2021-06-24 17:50:19.226845,5.0,6,"Awesome park to relax, picnic, or take a swim."
54,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSURZbl9MZlpREAE,The Long Wool Coat,https://www.google.com/maps/contrib/108067011353423415902/reviews?hl=en-CA,2 years ago,2021-06-24 17:50:19.229912,5.0,14,I saw an albino squirrel. 10 points if you can find it.
55,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSUM4blpLcUtBEAE,Daddy Red,https://www.google.com/maps/contrib/113049071849209753443/reviews?hl=en-CA,11 months ago,2021-06-24 17:50:19.231519,4.0,15,Nice park
56,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSUN3enVPRUxREAE,Shoshana Wilder,https://www.google.com/maps/contrib/101506160259842041993/reviews?hl=en-CA,3 years ago,2021-06-24 17:50:19.233169,5.0,86,Most beautiful Park. Love it.
57,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSURRci0zeFF3EAE,Chris McLeod,https://www.google.com/maps/contrib/105506758683302698073/reviews?hl=en-CA,4 years ago,2021-06-24 17:50:19.235995,5.0,60,One of my favorite neighborhood parks
58,Square Sir-George-Étienne-Cartier,ChdDSUhNMG9nS0VJQ0FnSUNzNzRfWWhBRRAB,Ariana Kennedy,https://www.google.com/maps/contrib/101958265003580034277/reviews?hl=en-CA,a year ago,2021-06-24 17:50:19.239288,5.0,105,Nice park!!!
59,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSUNRbExmQmVREAE,Wellington Leite,https://www.google.com/maps/contrib/115820781367403667117/reviews?hl=en-CA,3 years ago,2021-06-24 17:50:19.248527,5.0,156,"Great park, very family atmosphere!!!!"
60,Square Sir-George-Étienne-Cartier,ChdDSUhNMG9nS0VJQ0FnSURzaW9XMnZ3RRAB,lawal bello osagie,https://www.google.com/maps/contrib/103457180152152118657/reviews?hl=en-CA,a year ago,2021-06-24 17:50:19.250512,5.0,196,Awesome
61,Square Sir-George-Étienne-Cartier,ChdDSUhNMG9nS0VJQ0FnSUNVenNPSHVnRRAB,Daniel Morley,https://www.google.com/maps/contrib/112240266143098601938/reviews?hl=en-CA,a year ago,2021-06-24 17:50:19.251975,5.0,134,Remarkable
62,Square Sir-George-Étienne-Cartier,ChdDSUhNMG9nS0VJQ0FnSUM0eDc3cGhRRRAB,Daniel Lagace,https://www.google.com/maps/contrib/100603620458325114055/reviews?hl=en-CA,2 years ago,2021-06-24 17:50:19.253433,5.0,127,Clean nice atmosphere
63,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSURrZzlmSVFREAE,Josef Michailov,https://www.google.com/maps/contrib/110253611844764748116/reviews?hl=en-CA,a year ago,2021-06-24 17:50:19.256429,5.0,461,"Nice park, beautiful landscaping"
64,Square Sir-George-Étienne-Cartier,ChdDSUhNMG9nS0VJQ0FnSURZNjYtcDlBRRAB,Jean-René Viau,https://www.google.com/maps/contrib/112597760552272715377/reviews?hl=en-CA,2 years ago,2021-06-24 17:50:19.259148,4.0,43,Nice casual park
65,Square Sir-George-Étienne-Cartier,ChdDSUhNMG9nS0VJQ0FnSUNVOUtpTTR3RRAB,Claudia Ruel,https://www.google.com/maps/contrib/115207130487890902973/reviews?hl=en-CA,a year ago,2021-06-24 17:50:19.260598,2.0,13,Construction of the pool makes it very noisy
66,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSUQwcW9YZUx3EAE,Terrence Spicer,https://www.google.com/maps/contrib/113069129195420688858/reviews?hl=en-CA,a year ago,2021-06-24 17:50:19.263880,5.0,13,Tranquil Park
67,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSUNDdHJHWmRBEAE,Dominik Roy,https://www.google.com/maps/contrib/104432787449668998211/reviews?hl=en-CA,10 months ago,2021-06-24 17:50:19.275622,5.0,7,Majestic
68,Square Sir-George-Étienne-Cartier,ChdDSUhNMG9nS0VJQ0FnSURRck4yamtnRRAB,Ghost Ghost,https://www.google.com/maps/contrib/101550154874183898662/reviews?hl=en-CA,2 years ago,2021-06-24 17:50:19.277734,3.0,58,Ok dogs like it
69,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSUNVM0syQ1d3EAE,Marie-Ange Bankamwabo,https://www.google.com/maps/contrib/110093666835075526700/reviews?hl=en-CA,a year ago,2021-06-24 17:50:19.279975,3.0,25,Beautiful little park
